mpisize,file,filesize,walltime,rate(MB/s)
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test53.nc,34359750521,2072.05532598,16.582448398
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test53.nc,34359750521,2072.32644701,16.5802789279
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test42.nc,34359750521,2078.3740108,16.5320343415
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test40.nc,34359750521,2095.06011391,16.400364979
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test9.nc,34359750521,2121.52853298,16.1957522545
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test9.nc,34359750521,2121.7114892,16.1943556869
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test9.nc,34359750521,2122.86541605,16.1855529141
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test26.nc,34359750521,2136.51092505,16.0821787139
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test26.nc,34359750521,2136.71577692,16.0806368784
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test51.nc,34359750521,2181.48412395,15.7506305656
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test51.nc,34359750521,2181.43850017,15.7509599828
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test20.nc,34359750521,2256.35673404,15.227977918
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test20.nc,34359750521,2256.52280378,15.2268572085
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test7.nc,34359750521,2256.74551606,15.22535451
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test7.nc,34359750521,2256.89541316,15.2243432818
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test11.nc,34359750521,2278.30787897,15.0812587
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test11.nc,34359750521,2278.67545986,15.0788258908
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test39.nc,34359750521,2338.61322784,14.6923613156
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test39.nc,34359750521,2347.085217,14.639328079
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test39.nc,34359750521,2347.25939202,14.6382417886
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test31.nc,34359750521,2395.82593608,14.3415053671
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test31.nc,34359750521,2399.41407609,14.3200587441
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test31.nc,34359750521,2400.52034998,14.3134593803
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test52.nc,34359750521,2415.942873,14.2220873287
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test52.nc,34359750521,2418.23118687,14.2086293104
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test52.nc,34359750521,2419.0801239,14.2036430218
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test46.nc,34359750521,1939.07376313,17.7196717187
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test46.nc,34359750521,1939.07814097,17.7196317131
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test40.nc,34359750521,1969.22049904,17.4484018107
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test40.nc,34359750521,1969.10593295,17.4494169897
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test49.nc,34359750521,1995.17930388,17.2213847919
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test49.nc,34359750521,1999.79057693,17.18167438
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test10.nc,34359750521,2086.14155293,16.4704789437
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test10.nc,34359750521,2087.48677802,16.4598649835
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test10.nc,34359750521,2087.21415281,16.4620149182
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test50.nc,34359750521,2087.34354019,16.4609944934
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test50.nc,34359750521,2087.52676797,16.4595496682
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test38.nc,34359750521,2110.10581398,16.2834253587
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test38.nc,34359750521,2111.08280802,16.2758895059
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test3.nc,34359750521,2318.44812393,14.8201506716
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test3.nc,34359750521,2318.62357688,14.8190292135
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test25.nc,34359750521,2356.38790607,14.5815340642
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test25.nc,34359750521,2528.930897,13.5866703838
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test48.nc,34359750521,2534.60558486,13.556251405
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test56.nc,34359750521,2540.99764705,13.5221496804
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test45.nc,34359750521,2581.70835686,13.3089202077
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test61.nc,34359750521,2658.31352496,12.9253943142
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test58.nc,34359750521,2677.75411606,12.8315554871
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test21.nc,34359750521,2684.63255191,12.7986790954
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test41.nc,34359750521,2689.90670013,12.7735844962
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test19.nc,34359750521,2720.57164907,12.6296069183
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test51.nc,34359750521,2733.77701592,12.5686002629
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test51.nc,34359750521,2748.81633401,12.4998349638
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test23.nc,34359750521,2752.02561998,12.48525823
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test33.nc,34359750521,2754.25341392,12.4751594561
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test8.nc,34359750521,2757.00482798,12.4627095942
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test43.nc,34359750521,2758.27488995,12.456971075
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test51.nc,34359750521,2764.22017598,12.4301786159
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test2.nc,34359750521,2784.36998916,12.3402244151
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test26.nc,34359750521,2803.80509806,12.2546858
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test26.nc,34359750521,2807.4173131,12.2389180834
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test45.nc,34359750521,2807.96304584,12.2365394274
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test43.nc,34359750521,2817.481179,12.1952014363
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test37.nc,34359750521,2826.31890297,12.1570677976
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test43.nc,34359750521,2827.05841804,12.1538876954
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test2.nc,34359750521,2829.6310811,12.1428375418
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test2.nc,34359750521,2835.12620687,12.1193019336
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test61.nc,34359750521,2848.06648302,12.064237519
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test33.nc,34359750521,2852.48605514,12.0455454845
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test12.nc,34359750521,2868.52423286,11.9781977532
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test13.nc,34359750521,2877.37358093,11.9413588658
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test13.nc,34359750521,2880.94306779,11.9265635289
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test31.nc,34359750521,2886.71620798,11.9027116091
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test20.nc,34359750521,2897.28403091,11.859296553
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test19.nc,34359750521,2899.21966696,11.8513788081
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test7.nc,34359750521,2904.21460009,11.830995726
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test34.nc,34359750521,2919.05691719,11.7708395197
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test1.nc,34359750521,2931.47208405,11.7209884781
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test1.nc,34359750521,2932.92386389,11.7151866586
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test59.nc,34359750521,2939.02842999,11.6908534026
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test59.nc,34359750521,2939.34265709,11.6896036051
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test17.nc,34359750521,2954.52042103,11.6295525583
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test12.nc,34359750521,2986.11403823,11.5065098255
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test34.nc,34359750521,2987.40132689,11.5015516033
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test22.nc,34359750521,3003.42116904,11.4402038832
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test22.nc,34359750521,3004.21167302,11.4371936004
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test52.nc,34359750521,3004.8713901,11.4346825738
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test22.nc,34359750521,3005.27923703,11.4331307712
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test29.nc,34359750521,3005.35686398,11.4328354589
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test29.nc,34359750521,3010.97765279,11.4114930375
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test29.nc,34359750521,3017.24422193,11.3877923011
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test62.nc,34359750521,3018.01732993,11.3848751564
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test59.nc,34359750521,3025.68643188,11.3560183101
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test39.nc,34359750521,3026.234586,11.3539613485
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test39.nc,34359750521,3027.98510289,11.3473974783
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test62.nc,34359750521,3028.3844111,11.3459012651
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test62.nc,34359750521,3028.99861407,11.3436006083
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test47.nc,34359750521,3034.40396285,11.3233936357
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test47.nc,34359750521,3036.4099369,11.3159129482
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test17.nc,34359750521,3041.69141889,11.2962644099
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test17.nc,34359750521,3044.16626811,11.287080762
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test29.nc,34359750521,3063.98768711,11.2140628585
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test7.nc,34359750521,3072.3842721,11.1834157052
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test47.nc,34359750521,3081.61440015,11.1499188605
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test27.nc,34359750521,3087.26327801,11.1295174486
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test27.nc,34359750521,3087.73586106,11.1278140576
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test1.nc,34359750521,3090.28161597,11.1186470331
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test30.nc,34359750521,3094.13810706,11.1047889047
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test30.nc,34359750521,3094.7516191,11.102587461
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test30.nc,34359750521,3094.56061697,11.1032727336
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test30.nc,34359750521,3095.49620199,11.0999168724
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test27.nc,34359750521,3122.73205686,11.0031055804
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test42.nc,34359750521,3158.15677595,10.8796848791
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test42.nc,34359750521,3162.57090521,10.8644996589
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test42.nc,34359750521,3163.27336192,10.8620870187
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test18.nc,34359750521,3164.08739996,10.859292484
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test18.nc,34359750521,3165.65079093,10.8539295046
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test14.nc,34359750521,3206.17947507,10.7167271166
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test16.nc,34359750521,3212.080827,10.697037955
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test16.nc,34359750521,3211.93872714,10.6975112043
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test16.nc,34359750521,3216.2234118,10.683259874
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test16.nc,34359750521,3218.39476085,10.6760522168
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test18.nc,34359750521,3221.73556995,10.6649815837
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test14.nc,34359750521,3223.41541004,10.6594236703
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test14.nc,34359750521,3223.96697688,10.6576000212
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test55.nc,34359750521,3234.79496312,10.6219253191
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test55.nc,34359750521,3235.15420914,10.620745813
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test55.nc,34359750521,3235.32197404,10.6201950831
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test55.nc,34359750521,3242.84629798,10.5955532158
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test32.nc,34359750521,3338.23631406,10.2927855575
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test32.nc,34359750521,3339.63031507,10.2884892277
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test32.nc,34359750521,3340.03792596,10.2872336431
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test32.nc,34359750521,3347.88228393,10.2631298257
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test0.nc,34359750521,3348.27814293,10.2619164401
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test0.nc,34359750521,3351.75970387,10.2512571177
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test0.nc,34359750521,3352.24739981,10.2497657312
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test9.nc,34359750521,3389.11127496,10.1382774814
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test15.nc,34359750521,3392.89500713,10.1269713471
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test9.nc,34359750521,3393.13823605,10.1262454197
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test9.nc,34359750521,3394.31837296,10.1227247257
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test15.nc,34359750521,3397.53509784,10.1131407128
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test15.nc,34359750521,3398.97878814,10.1088452334
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test57.nc,34359750521,3400.44281721,10.104492964
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test57.nc,34359750521,3403.32277894,10.0959423342
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test57.nc,34359750521,3403.55114102,10.0952649446
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test57.nc,34359750521,3405.06185484,10.0907860079
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test6.nc,34359750521,3486.40697479,9.85534700034
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test6.nc,34359750521,3493.66976595,9.8348592806
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test6.nc,34359750521,3493.84791899,9.83435779625
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test6.nc,34359750521,3494.72071314,9.83190170013
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test4.nc,34359750521,3550.2527101,9.67811401797
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test4.nc,34359750521,3552.90453601,9.67089044267
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test4.nc,34359750521,3552.99312901,9.6706493014
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test4.nc,34359750521,3553.78286004,9.66850026414
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test46.nc,34359750521,1599.049227,21.4876127269
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test46.nc,34359750521,1599.37875295,21.4831855542
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test46.nc,34359750521,1599.44429088,21.4823052713
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test58.nc,34359750521,1777.97369695,19.3252299401
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test58.nc,34359750521,1777.73502421,19.3278244806
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test61.nc,34359750521,1867.6230979,18.3975827669
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test61.nc,34359750521,1871.47410703,18.3597253053
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test2.nc,34359750521,1871.48199606,18.3596479118
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test2.nc,34359750521,1878.03143597,18.2956205434
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test54.nc,34359750521,2099.1313529,16.3685566763
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test49.nc,34359750521,2110.30818295,16.2818638522
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test54.nc,34359750521,2113.19869304,16.2595929262
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test49.nc,34359750521,2119.432549,16.2117688233
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test51.nc,34359750521,2184.02583504,15.7323004013
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test51.nc,34359750521,2184.27834392,15.730481702
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test51.nc,34359750521,2185.2103231,15.7237727453
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test60.nc,34359750521,2269.65112996,15.1387806114
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test60.nc,34359750521,2269.43571901,15.1402175585
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test48.nc,34359750521,2302.92996907,14.9200153641
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test48.nc,34359750521,2303.01675916,14.9194530975
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test48.nc,34359750521,2303.76915908,14.9145804759
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test43.nc,34359750521,2319.97123599,14.8104209173
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test43.nc,34359750521,2330.58965588,14.7429430292
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test17.nc,34359750521,2414.56655002,14.2301940366
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test38.nc,34359750521,2418.68321991,14.2059738283
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test28.nc,34359750521,2420.30714893,14.1964421896
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test17.nc,34359750521,2422.40759397,14.1841325987
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test38.nc,34359750521,2422.70861602,14.1823702173
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test53.nc,34359750521,2424.3252759,14.1729127121
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test28.nc,34359750521,2428.95042992,14.1459249632
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test53.nc,34359750521,2432.82220078,14.1234121055
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test63.nc,34359750521,2436.86580801,14.0999764567
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test63.nc,34359750521,2438.65624905,14.0896243718
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test44.nc,34359750521,2458.28863001,13.9771018348
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test44.nc,34359750521,2458.78404498,13.9742856194
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test44.nc,34359750521,2459.02335382,13.9729256608
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test50.nc,34359750521,2492.49561501,13.7852802284
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test50.nc,34359750521,2496.50899792,13.7631190393
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test50.nc,34359750521,2496.89691782,13.7609807901
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test34.nc,34359750521,2516.80738091,13.6521176716
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test34.nc,34359750521,2523.11030483,13.6180136299
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test36.nc,34359750521,2535.67834806,13.5505161951
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test36.nc,34359750521,2539.74783897,13.5288039205
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test56.nc,34359750521,2589.5818541,13.2684550853
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test56.nc,34359750521,2589.86518407,13.2670035229
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test25.nc,34359750521,2634.5038321,13.0422093535
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test25.nc,34359750521,2636.56410694,13.0320178563
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test25.nc,34359750521,2637.32813215,13.028242524
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test25.nc,34359750521,2637.39425898,13.0279158696
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test4.nc,34359750521,2656.25801301,12.9353964685
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test4.nc,34359750521,2656.86369514,12.9324476012
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test4.nc,34359750521,2656.9364419,12.9320935116
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test27.nc,34359750521,2662.466537,12.9052328146
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test27.nc,34359750521,2665.93216085,12.8884564377
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test29.nc,34359750521,2709.81697202,12.6797310947
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test29.nc,34359750521,2713.54191804,12.6623253146
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test45.nc,34359750521,2735.8729701,12.5589714495
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test35.nc,34359750521,2750.78685093,12.490880749
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test23.nc,34359750521,2762.06815195,12.4398634033
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test62.nc,34359750521,2770.13962698,12.4036168381
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test14.nc,34359750521,2790.70604086,12.312207025
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test14.nc,34359750521,2793.47128797,12.3000192159
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test13.nc,34359750521,2796.6626389,12.2859833156
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test13.nc,34359750521,2799.84255004,12.2720295541
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test13.nc,34359750521,2799.88463402,12.271845098
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test13.nc,34359750521,2800.33570099,12.2698683979
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test18.nc,34359750521,2806.68660212,12.2421044427
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test10.nc,34359750521,2840.19386506,12.0976778887
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test47.nc,34359750521,2848.90779686,12.0606748168
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test32.nc,34359750521,2854.33911395,12.0377254241
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test31.nc,34359750521,2857.33699799,12.0250955856
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test7.nc,34359750521,2859.63328695,12.0154394194
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test32.nc,34359750521,2862.58271384,12.0030594592
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test32.nc,34359750521,2862.60022497,12.0029860339
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test40.nc,34359750521,2864.62928104,11.9944841548
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test0.nc,34359750521,2871.94277501,11.963939818
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test15.nc,34359750521,2874.02066493,11.955290002
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test42.nc,34359750521,2883.705791,11.9151373307
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test26.nc,34359750521,2883.99597883,11.9139384289
